zipcode,streetAddress,homeType,yearBuilt,lotAreaValue,livingAreaValue,bedrooms,bathrooms,stories,flooring,heating,cooling,fireplaceFeatures,taxAssessedValue,zestimate,rentZestimate,sold-history,price,parkingCapacity,hasCooling,hasHeating,hasFireplace,hasPrivatePool,hasSpa,hasView
91335,6323 Reseda Blvd UNIT 14,CONDO,1983,5296.935054,141.305463,2,3.0,2.0,[],['Central'],['Central'],1,331402.0,647700.0,3482.0,"[('2013-02-01', 280000), ('2011-01-19', 260000), ('2003-01-23', 220000), ('2002-06-12', 190345), ('2000-10-06', 158000)]",629000,2,1,1,1,0,0,1
90710,23622 Western Ave UNIT A,CONDO,1973,13678.3868,95.411381,3,2.0,1.0,['Wood'],['Central'],['Ceiling Fan(s)'],0,318383.0,625500.0,3099.0,"[('2013-06-26', 269000)]",625000,2,1,1,0,0,0,0
91367,5525 Canoga Ave APT 302,CONDO,1987,6711.312624000001,97.54814999999999,2,2.0,3.0,['Laminate'],"['Central', 'Forced Air', 'Natural Gas']","['Ceiling Fan(s)', 'Central', 'Air Conditioning', 'Dual']",1,522160.0,627900.0,2962.0,"[('2019-06-12', 487000), ('2010-01-21', 240000)]",625000,2,1,1,1,0,0,1
91604,12157 Moorpark St APT 106,CONDO,1979,1203.536164,86.771402,2,2.0,1.8,"['Laminate', 'Tile']",['Central'],"['Air Conditioning', 'Central']",0,415301.0,635200.0,3196.0,"[('2021-06-22', 2850), ('2015-12-07', 365000), ('2000-08-31', 154000)]",630000,2,1,1,0,0,0,1
90035,1110 S Shenandoah St APT 10,CONDO,1981,1188.1580960000001,109.068122,1,1.0,3.0,['Carpet'],['Central'],"['Air Conditioning', 'Central']",1,203398.0,636000.0,3380.0,"[('1999-06-04', 135000), ('1997-09-05', 128500)]",627500,2,1,1,1,0,0,1
91352,11940 Art St,SINGLE_FAMILY,1936,865.577251,80.82561,1,1.0,1.0,[],[],['None'],0,121822.0,636900.0,2069.0,[],625000,2,0,0,0,0,0,1
90044,761 W 98th St,SINGLE_FAMILY,1924,380.995203,83.426894,3,2.0,1.0,['Wood'],"['Central', 'Combination', 'Natural Gas']","['Central', 'Gas']",1,171498.0,634800.0,3249.0,"[('2023-10-31', 440000)]",625000,1,1,1,1,0,0,1
90062,4274 Dalton Ave,MULTI_FAMILY,1914,647.4967488,159.328645,7,4.0,1.0,[],['None'],['None'],0,362897.0,632300.0,4111.0,"[('2013-11-26', 308003), ('1994-01-19', 43054)]",630000,4,0,0,0,0,0,0
90015,1111 S Grand Ave APT 1204,CONDO,2005,3605.75226,93.83203,1,1.0,13.0,['Wood'],['Central'],['Central'],0,691224.0,643200.0,2999.0,"[('2016-05-03', 607500)]",625000,1,1,1,0,0,0,1
91304,8544 De Soto Ave UNIT 6,CONDO,1979,21998.73096,125.790662,2,2.0,1.0,[],['Central'],['Central'],1,612000.0,630300.0,3295.0,"[('2022-04-29', 600000)]",625000,2,1,1,1,0,1,1
91605,7019 Nagle Ave,SINGLE_FAMILY,1954,626.16622,184.87697,4,2.0,1.0,[],['Other'],[],0,169822.0,636200.0,4744.0,[],625000,1,0,1,0,0,0,0
90026,1309 Colton St,SINGLE_FAMILY,1885,517.5626129999999,79.153356,2,1.0,2.2,[],['Wall'],[],0,361201.0,632600.0,2890.0,"[('2005-10-25', 275000), ('2004-05-27', 270000), ('2003-01-06', 120000)]",625000,0,0,1,0,0,0,0
90001,742 E 78th St,MULTI_FAMILY,1956,555.188328,159.607354,4,3.0,1.0,"['Carpet', 'Tile']",['Wall'],['None'],0,41873.0,668200.0,3904.0,[],640000,2,0,1,0,0,0,1
90031,1822 Daly St,SINGLE_FAMILY,1906,548.592215,92.810097,3,1.0,1.0,[],[],['None'],0,41645.0,654100.0,3201.0,[],635000,0,0,1,0,0,0,1
90047,1547 W 99th St,SINGLE_FAMILY,1940,529.918712,82.590767,2,1.0,1.0,[],['Central'],['Central'],0,530720.0,644700.0,2800.0,"[('2017-12-12', 441500), ('2017-08-18', 315000)]",635000,1,1,1,0,0,0,1
91331,11470 Green Valley Ter,CONDO,1987,14193.181580348944,176.608603,3,3.0,2.0,[],[],['Central'],1,590000.0,637800.0,3814.0,"[('2022-10-26', 590000), ('2019-10-31', 440000), ('2016-01-29', 340000), ('2015-07-30', 335000), ('2009-05-19', 225000)]",635000,2,1,0,1,0,0,0
90031,3711 Baldwin St APT 401,TOWNHOUSE,1996,3670.50945224977,99.963628,2,3.0,2.0,"['Laminate', 'Tile']",['Central'],['Central'],0,576300.0,640300.0,3199.0,"[('2022-01-26', 565000), ('2021-10-27', 529500), ('2012-07-30', 225000), ('2007-09-25', 375000)]",640000,2,1,1,1,0,1,1
91344,16857 San Fernando Mission Blvd UNIT 38,TOWNHOUSE,1984,5219.235342000001,127.555819,3,3.0,2.0,['Wood'],"['Natural Gas', 'Central']",['Central'],1,458685.0,653700.0,3292.0,"[('2018-07-24', 428000), ('2015-06-10', 275000), ('2007-04-16', 444000), ('2002-11-20', 237000)]",637500,2,1,1,1,0,1,0
90020,500 S Berendo St APT 109,CONDO,1992,3254.080126,91.04494,2,2.0,5.0,['Wood'],['Central'],['Central'],1,480726.0,645600.0,2800.0,"[('2016-05-17', 422500), ('2008-09-25', 265200), ('2007-07-25', 460000), ('2005-02-24', 390000), ('2004-02-26', 345000), ('2000-12-01', 180000), ('2000-01-14', 152000)]",635000,2,1,1,1,0,0,1
90732,1351 W 7th St APT 4,TOWNHOUSE,1990,562.434762,124.675826,2,3.0,3.0,"['Carpet', 'Wood']","['Central', 'Fireplace(s)', 'Forced Air', 'Natural Gas']",['None'],1,489994.0,630400.0,3481.0,"[('2018-12-04', 457000), ('2003-10-31', 350000), ('1996-12-20', 120000), ('1996-05-21', 160000)]",630000,2,0,1,1,0,0,1
90015,1130 S Flower St APT 317,CONDO,2003,4141.96121,116.871974,1,2.0,4.0,[],['Central'],['Central'],0,604425.0,635400.0,3325.0,"[('2020-06-12', 575000), ('2011-06-17', 385000), ('2009-05-26', 362000), ('2008-02-11', 567000), ('2005-12-16', 820000), ('2004-07-29', 700000)]",635000,2,1,1,0,0,0,1
91605,8107 Laurelgrove Ave,SINGLE_FAMILY,1948,753.071718,95.318478,2,1.0,1.6,[],['Wall'],[],0,591069.0,798900.0,3099.0,[],631000,1,0,1,0,0,0,0
90731,1047 Meramec Ave,SINGLE_FAMILY,1960,383.237138196,91.04494,3,1.0,1.0,['Other'],['Other'],['Other'],0,50134.0,597600.0,3350.0,[],635000,1,1,1,0,0,0,1
91356,18324 Clark St UNIT 202,CONDO,1981,7731.526030000001,138.889985,2,2.0,3.0,[],['Central'],['Central'],1,585000.0,646700.0,3300.0,"[('2022-11-23', 585000)]",635000,2,1,1,1,0,0,1
90744,1712 N Neptune Ave,SINGLE_FAMILY,1947,515.704553,102.100397,2,1.0,1.0,"['Carpet', 'Tile']","['Fireplace(s)', 'Wall']",['None'],1,198164.0,645400.0,2995.0,[],631000,5,0,1,1,0,0,1
91402,13960 Boxwood Pl,SINGLE_FAMILY,1950,602.104343,74.879818,2,1.0,1.0,[],[],['None'],0,577932.0,656100.0,2800.0,"[('2022-05-12', 425000), ('2005-07-21', 440000), ('2004-10-29', 370000), ('1998-12-18', 125000), ('1998-09-28', 70000)]",639000,2,0,0,0,0,0,1
91306,20238 Hamlin St,SINGLE_FAMILY,1955,846.717942,115.385526,3,2.0,1.0,[],['Central'],"['Central', 'Wall']",1,97722.0,640300.0,3798.0,[],635000,2,1,1,1,1,0,1
91306,20224 Sherman Way UNIT 6,TOWNHOUSE,1979,16523.734066,171.87055,3,3.0,3.0,['Wood'],['Central'],['Central'],1,442922.0,643300.0,3800.0,"[('2017-08-03', 405000), ('1998-03-31', 122000), ('1997-12-10', 76500), ('1997-06-03', 80408), ('1994-11-18', 123000)]",640000,2,1,1,1,0,1,1
91311,10201 Mason Ave UNIT 137,TOWNHOUSE,1980,30843.548176,142.513202,2,3.0,2.0,['Laminate'],['Central'],['Central'],1,328370.0,638700.0,3359.0,"[('2023-12-18', 415000), ('2000-03-30', 169000)]",639000,2,1,1,1,0,1,1
90034,3200 S Sepulveda Blvd UNIT E4,CONDO,1961,14912.274414,117.708101,2,2.0,2.0,['Wood'],['Central'],[],0,419451.0,658900.0,4498.0,"[('2014-03-10', 758000), ('2013-07-15', 356000)]",640000,1,1,1,0,0,1,1
90015,1100 S Hope St APT 1514,CONDO,2007,3827.924874,87.979141,1,1.0,19.0,"['Wood', 'Tile']",['Central'],['Central'],0,744867.0,641900.0,2963.0,"[('2007-11-16', 590000)]",632500,1,1,1,0,0,0,1
90003,229 W 87th St,SINGLE_FAMILY,1911,401.248057,106.83845,3,2.0,1.0,['Laminate'],"['Central', 'Fireplace(s)']",['Central'],1,63976.0,627200.0,3158.0,"[('2023-08-09', 445500)]",640000,4,1,1,1,0,0,1
90047,1457 W 90th St,SINGLE_FAMILY,1939,420.107366,134.616447,3,2.0,1.0,"['Carpet', 'Laminate', 'Tile']",['Wall'],['None'],1,514009.0,,4023.0,"[('2024-01-30', 560000), ('2018-06-08', 470000)]",640000,2,0,1,1,0,0,1
90002,1407 E 106th St,SINGLE_FAMILY,1944,506.32135,123.56099,3,2.0,1.0,"['Laminate', 'Tile']",['Central'],['Central'],0,272937.0,658000.0,3504.0,"[('2010-04-09', 220000), ('2008-06-26', 269500), ('2005-07-01', 406000)]",639000,0,1,1,0,0,0,1
91403,15215 Magnolia Blvd UNIT 108,CONDO,1979,7651.802888,101.728785,2,2.0,2.0,[],['Central'],['Central'],1,418274.0,,2863.0,"[('2014-06-20', 109000), ('1998-03-27', 122000)]",640000,2,1,1,1,0,0,1
91367,5720 Owensmouth Ave UNIT 170,TOWNHOUSE,1980,16227.503914,97.919762,2,2.0,2.0,['Tile'],['Central'],['Central'],1,595000.0,648200.0,3227.0,"[('2006-09-06', 493000), ('2004-05-27', 395000)]",635000,2,1,1,1,0,1,1
90067,2160 Century Park E APT 2101N,APARTMENT,1966,20720.647844352618,77.295296,1,1.0,11.2,['Wood'],['Forced Air'],['Other'],0,688937.0,646900.0,4099.0,"[('2007-01-19', 535000), ('2006-07-20', 535000), ('2004-07-06', 490000)]",635000,0,1,1,0,0,0,0
91304,21218 Chase St,MULTI_FAMILY,1958,2792.296238751148,488.576877,6,4.0,1.6,['Wood'],"['Forced Air', 'Gas']",['Central'],0,465330.0,,12647.0,"[('1999-12-10', 315000)]",633001,2,1,1,1,0,0,0
90006,991 S Arapahoe St #206,CONDO,2009,2476.7043328741966,113.34166,2,2.0,1.0,[],['Central'],['Central'],0,155263.0,,3200.0,"[('2018-01-11', 610000), ('2016-07-28', 507500), ('2013-01-23', 420000)]",630000,2,1,1,0,0,0,1
91401,13340 Burbank Blvd APT 5,TOWNHOUSE,1986,2237.5088940000005,99.499113,2,3.0,1.6,['Bamboo'],['Central'],['Central'],1,529563.0,644900.0,3066.0,"[('2017-01-13', 425000), ('2014-01-14', 360000), ('2010-08-16', 263000), ('2010-01-20', 295037), ('2006-03-01', 435000), ('2000-03-31', 150000), ('1996-08-30', 93000)]",635000,2,1,1,1,0,0,1
90067,2160 Century Park #2101N,CONDO,1966,20720.732572,77.295296,1,1.0,21.0,['Wood'],['Central'],"['Air Conditioning', 'Central']",0,564577.0,646900.0,4170.0,[],635000,1,1,1,0,0,0,1
90047,1558 W 67th St,SINGLE_FAMILY,1924,375.32812,91.788164,3,1.0,1.0,[],"['Ductless', 'Electric', 'Heat Pump']","['Ductless', 'Heat Pump']",0,247539.0,640300.0,3528.0,"[('2009-05-01', 200000), ('2008-07-22', 306000), ('2006-09-05', 459000), ('2006-03-24', 317500)]",640000,0,1,1,1,0,0,1
91316,5139 Balboa Blvd UNIT 102,CONDO,1974,5207.499448,143.442232,2,2.0,1.0,['Vinyl'],['Central'],['Central'],1,148402.0,657600.0,3949.0,[],640000,2,1,1,1,0,0,1
91335,6800 Corbin Ave UNIT 102,CONDO,2007,2214.037106,159.79316,3,2.0,3.0,"['Wood', 'Tile', 'Carpet']",['Central'],['Central'],0,546210.0,634300.0,3999.0,"[('2021-02-23', 525000)]",632000,2,1,1,0,0,0,1
90059,10969 Grape St,SINGLE_FAMILY,2003,301.93475,116.500362,5,2.0,1.0,[],[],['None'],1,459717.0,652200.0,3687.0,"[('2023-06-12', 362624), ('2023-01-23', 489600), ('2005-07-21', 350000), ('2003-07-07', 200000)]",640000,1,0,0,1,0,0,1
90710,25220 Frampton Ave,SINGLE_FAMILY,1953,557.510903,88.443656,2,1.0,1.0,[],[],['None'],0,252009.0,631800.0,2814.0,[],640000,2,0,0,0,0,0,1
91335,8015 Canby Ave UNIT 1,TOWNHOUSE,1965,22537.772712,159.514451,4,3.0,2.0,[],['Central'],['Central'],1,561000.0,651800.0,3799.0,"[('2022-01-18', 550000), ('2017-06-05', 320000), ('2010-12-23', 199000), ('2005-03-18', 355000), ('2003-03-12', 219000)]",635000,2,1,1,1,0,0,1
90015,1100 S Hope St APT 808,CONDO,2007,3829.1389320000003,91.97397,1,1.0,19.0,"['Vinyl', 'Tile']",['Central'],"['Air Conditioning', 'Central']",0,680000.0,658600.0,2996.0,"[('2016-08-28', 2700), ('2015-04-08', 722000), ('2007-06-11', 547590)]",640000,1,1,1,0,0,0,1
91367,21301 Erwin St UNIT 314,CONDO,2010,12506.82083,97.54814999999999,2,2.0,1.0,[],['Central'],['Central'],0,535026.0,650300.0,3200.0,"[('2018-07-02', 499000), ('2011-09-16', 333000)]",635000,2,1,1,0,0,0,1
91352,8938 Ilex Ave,SINGLE_FAMILY,1951,580.457944,75.158527,2,1.0,1.0,[],['Wall'],['Wall'],0,57659.0,649500.0,2800.0,[],640000,0,1,1,0,0,0,1
90731,2844 S Kerckhoff Ave,SINGLE_FAMILY,1923,232.350403,55.927606,1,1.0,1.0,[],['Wall'],['None'],0,468729.0,644800.0,2195.0,"[('2007-05-24', 364000), ('1996-10-30', 76500)]",630000,1,0,1,0,0,0,1
90044,1222 W 75th St,SINGLE_FAMILY,1919,550.91479,101.821688,2,1.0,1.0,"['Carpet', 'Tile']",['Fireplace(s)'],['None'],1,499118.0,659100.0,3099.0,"[('2005-11-29', 380000)]",640000,1,0,1,1,0,0,1
91401,5811 Woodman Ave APT 10,TOWNHOUSE,1986,3073.978505050505,101.728785,2,3.0,3.0,"['Laminate', 'Tile', 'Wood']",['Central'],['Central'],1,466327.0,646800.0,3069.0,"[('2018-01-31', 426500), ('2002-10-08', 240000), ('2000-12-28', 74500)]",643700,2,1,1,1,0,0,1
91307,23545 Victory Blvd UNIT 26,TOWNHOUSE,1980,7445.008342,113.155854,2,3.0,2.0,[],['Central'],['Central'],1,188495.0,650400.0,3466.0,[],650000,2,1,1,1,0,0,1
91307,7137 Shoup Ave UNIT 10,TOWNHOUSE,1974,6095.785218,148.6448,3,3.0,3.0,"['Carpet', 'Laminate']",['Central'],['Central'],1,200935.0,650600.0,3884.0,[],650000,2,1,1,1,0,1,1
90068,6700 Hillpark Dr APT 203,CONDO,1966,47339.763594000004,107.210062,2,2.0,1.0,"['Laminate', 'Tile']",['Central'],['Central'],0,509002.0,663600.0,3785.0,"[('2013-12-11', 432000), ('2011-10-14', 330000), ('2007-05-18', 532500), ('2005-07-01', 497000), ('2004-01-06', 348000), ('2000-05-18', 183000)]",645000,2,1,1,0,0,1,1
91335,6913 Jamieson Ave,SINGLE_FAMILY,1949,603.404985,96.247508,3,1.0,1.4,[],['Wall'],[],0,196900.0,661200.0,3530.0,[],650000,1,0,1,0,0,0,0
91402,8425 Lennox Ave,SINGLE_FAMILY,1948,622.635906,136.009992,4,2.0,1.0,[],['Central'],['Central'],0,283817.0,655500.0,4195.0,[],650000,2,1,1,1,1,0,1
91324,9301 Shirley Ave SUITE 81,TOWNHOUSE,2006,12007.842992,118.91584,3,3.0,2.0,"['Carpet', 'Laminate']",['Central'],['Central'],1,467840.0,663200.0,3695.0,"[('2014-12-01', 405000), ('2011-04-27', 267000), ('2011-01-10', 436404)]",649000,3,1,1,1,0,1,1
90044,1112 W 77th St,SINGLE_FAMILY,1922,550.728984,91.416552,3,1.0,1.0,['Laminate'],['Central'],['Central'],1,627300.0,662500.0,3249.0,"[('2021-12-08', 615000), ('2021-06-29', 490000), ('2004-05-24', 255000), ('2002-03-27', 1000), ('2001-07-16', 2500), ('2001-02-13', 75000)]",649000,0,1,1,1,0,0,1
91605,12258 Runnymede St UNIT 1,CONDO,1979,18908.143978,103.865554,3,2.0,2.0,"['Carpet', 'Laminate']",['Central'],"['Air Conditioning', 'Central']",0,404306.0,652300.0,3194.0,"[('2014-11-03', 350000), ('2014-06-18', 234000), ('2000-03-01', 135000)]",650000,2,1,1,0,0,0,1
90046,7135 Hollywood Blvd APT 703,CONDO,1965,3137.125872,67.540481,1,1.0,1.4,['Laminate'],['Central'],['Central'],0,529866.0,652800.0,2498.0,"[('2017-02-23', 475000), ('2006-06-09', 470000), ('2000-06-09', 160000)]",645000,1,1,1,0,0,0,1
91335,17823 Hatton St,SINGLE_FAMILY,1953,810.392869,168.526042,4,3.0,1.2,[],['Other'],[],0,79350.0,651300.0,4496.0,[],645000,1,0,1,0,0,0,0
90293,8110 Manitoba St APT 102,CONDO,1983,15087.098766000001,66.704354,1,1.0,2.0,"['Bamboo', 'Mixed', 'Tile']",['Central'],['Central'],1,554861.0,659900.0,2993.0,"[('2018-09-14', 517500), ('1999-12-15', 125000)]",650000,2,1,1,1,0,0,1
90044,735 W 104th Pl,SINGLE_FAMILY,1926,446.491818,117.98681,3,2.0,1.0,[],['Central'],['Central'],0,87367.0,683100.0,3499.0,[],645000,1,1,1,0,0,0,1
91367,5800 Owensmouth Ave APT 37,TOWNHOUSE,1980,21476.60054912764,120.402288,2,2.0,5.6,['Wood'],['Other'],['Central'],0,585472.0,662200.0,3734.0,"[('2004-07-02', 437000), ('1999-08-03', 193500)]",650000,2,1,1,0,0,0,1
91402,8146 Wisner Ave,SINGLE_FAMILY,1948,492.571706,91.695261,3,1.0,1.0,"['Tile', 'Vinyl', 'Wood']",['Floor Furnace'],['Wall'],0,65448.0,652500.0,3569.0,[],650000,2,1,1,0,0,0,1
91406,16420 Kittridge St UNIT 5,TOWNHOUSE,2004,1904.9785192837464,143.07062,3,3.0,3.0,"['Carpet', 'Laminate', 'Tile']",['Central'],['Central'],1,485247.0,656300.0,3750.0,"[('2017-02-24', 435000), ('2011-08-19', 255000), ('2006-09-27', 497000)]",640000,2,1,1,1,0,0,1
91606,6042 Fair Ave,SINGLE_FAMILY,1991,266.724513,91.788164,2,2.0,1.6,['Wood'],['Central'],['Central'],0,218754.0,657000.0,3179.0,[],650000,0,1,1,0,0,0,1
90015,1130 S Flower St APT 318,CONDO,2003,4141.96121,133.594514,2,2.0,4.0,['Concrete'],['Central'],['Central'],0,767000.0,668700.0,4150.0,"[('2005-03-22', 737500)]",649900,2,1,1,0,0,0,1
91402,8801 Cedros Ave APT 7,TOWNHOUSE,1981,4396.104018,183.111813,3,3.0,3.0,['Laminate'],['Central'],['Central'],1,255889.0,645400.0,4198.0,"[('2023-05-30', 415000)]",645000,2,1,1,1,0,0,1
90043,6018 S Rimpau Blvd,SINGLE_FAMILY,1924,530.940645,99.313307,2,2.0,1.0,[],['Floor Furnace'],['None'],1,195655.0,659100.0,3200.0,"[('1996-08-09', 636363)]",645000,4,0,1,1,0,0,1
90732,364 S Miraleste Dr UNIT 367,CONDO,1971,30169.745986,118.172616,3,2.0,1.0,[],[],['Wall'],0,238498.0,624200.0,3669.0,[],642630,4,1,0,0,0,1,1
90068,6704 Hillpark Dr APT 202,CONDO,1966,47339.763594000004,87.51462599999999,1,1.0,3.0,"['Tile', 'Carpet', 'Wood']",['Central'],['Central'],0,446203.0,654200.0,3187.0,"[('2017-01-06', 400000)]",649000,2,1,1,0,0,0,1
91367,23426 Erwin St,SINGLE_FAMILY,1959,856.658563,107.76748,3,2.0,1.4,[],['Other'],[],0,89118.0,,3800.0,[],650000,1,0,1,0,0,0,0
91042,7518 Kyle St,SINGLE_FAMILY,1938,438.409257,101.821688,3,1.0,1.4,[],['Other'],[],1,262194.0,662600.0,3599.0,"[('2023-07-11', 650000), ('2000-06-13', 177500)]",650000,2,1,1,1,0,0,1
91324,9000 Vanalden Ave UNIT 175,TOWNHOUSE,1979,22183.672462000002,135.452574,2,3.0,3.0,['Laminate'],['Central'],['Central'],1,209728.0,665500.0,3496.0,"[('1995-05-19', 16000)]",649900,2,1,1,1,0,1,1
91042,10433 Plainview Ave APT 9,CONDO,1991,2026.681609274564,137.775149,3,3.0,1.0,[],['Other'],['Central'],0,151791.0,744100.0,3800.0,[],650000,0,1,1,0,0,0,0
91331,13125 Carl St,SINGLE_FAMILY,1956,659.797106,82.776573,3,1.0,1.0,[],[],['None'],0,551820.0,650500.0,3200.0,[],650000,0,0,0,0,0,0,1
90011,1438 E 43rd St,SINGLE_FAMILY,1912,482.816891,136.381604,4,2.0,1.0,[],['Floor Furnace'],['Wall'],0,355297.0,653100.0,3728.0,"[('2004-06-14', 260000), ('2000-10-10', 150000), ('2000-04-21', 117500), ('1999-04-29', 161182), ('1995-09-08', 100000), ('1995-07-11', 48745), ('1995-04-21', 72012)]",650000,0,1,1,0,0,0,1
90293,8675 Falmouth Ave APT 219,CONDO,1983,15082.64722,83.241088,2,1.0,3.0,"['Carpet', 'Laminate', 'Tile']",['Central'],['Central'],1,514878.0,663700.0,3214.0,"[('2023-10-20', 713500), ('2009-09-16', 415000), ('2004-06-17', 396000), ('2001-09-13', 240000)]",650000,2,1,1,1,0,0,1
91342,12939 Newton St,SINGLE_FAMILY,1962,701.510553,106.281032,3,2.0,1.0,[],['Other'],[],0,68983.0,819700.0,3214.0,[],650000,2,1,1,0,0,0,1
91406,7526 Orion Ave,SINGLE_FAMILY,1959,464.607903,143.442232,4,2.0,1.0,[],[],['Central'],1,427725.0,657100.0,4358.0,[],645000,2,1,0,1,0,0,1
90018,1922 W 36th St,SINGLE_FAMILY,1926,526.495793868,107.76748,3,2.0,1.0,"['Carpet', 'Linoleum', 'Wood']",['Other'],['None'],1,36218.0,664000.0,3949.0,[],650000,5,0,1,1,0,0,1
91601,10444 Califa St,SINGLE_FAMILY,1948,564.757337,92.066873,3,1.0,1.0,[],[],['Central'],0,252479.0,708800.0,3999.0,[],650000,2,1,0,0,0,0,1
90063,3221 Folsom St,SINGLE_FAMILY,1902,584.917288,117.243586,2,1.0,1.0,"['Laminate', 'Vinyl']",['Wall'],['None'],0,36937.0,654400.0,2999.0,[],645500,1,0,1,0,0,0,1
90019,4562 W 17th St,SINGLE_FAMILY,1923,286.419949,54.998576,1,1.0,1.4,[],['Wall'],[],0,80001.0,661700.0,2250.0,[],650000,0,0,1,0,0,0,0
91342,14454 Carlsbad St,SINGLE_FAMILY,1949,571.446353,131.829357,3,2.0,1.0,[],['Natural Gas'],['Wall'],0,266302.0,662900.0,3695.0,"[('2012-04-20', 210500), ('2003-12-08', 340000), ('1999-07-07', 160000)]",645000,1,1,1,0,0,0,1
91402,8424 Lennox Ave,SINGLE_FAMILY,1948,749.355598,94.203642,2,1.0,1.0,[],[],['Wall'],0,244657.0,660400.0,3099.0,[],650000,2,1,0,0,0,0,1
90744,1107 W Mauretania St,SINGLE_FAMILY,1924,602.661761,82.404961,2,1.0,1.0,"['Carpet', 'Laminate']",['Ductless'],"['Ductless', 'Wall']",1,499392.0,652800.0,2700.0,"[('2020-08-28', 320000)]",650000,0,1,1,1,0,0,1
91326,12055 Kirkcolm Ct,SINGLE_FAMILY,1969,1314.300468778696,194.538882,4,2.0,1.2,[],['Other'],['Central'],0,383196.0,663400.0,5058.0,[],655000,1,1,1,0,0,0,0
90033,529 S Mathews St,SINGLE_FAMILY,1923,557.603806,115.10681699999999,3,1.0,1.0,['Wood'],[],['Ductless'],1,69363.0,664000.0,3214.0,[],650000,6,1,0,1,1,0,1
91331,14054 Garber St,SINGLE_FAMILY,1952,651.157127,160.907996,4,2.0,1.0,"['Carpet', 'Vinyl', 'Wood']","['Fireplace(s)', 'Natural Gas', 'Wall']",['Evaporative'],1,72042.0,704000.0,4440.0,[],652000,1,1,1,1,0,0,1
90063,3121 E Cesar E Chavez Ave,MULTI_FAMILY,1918,917.88164,173.914416,6,3.0,1.0,[],['Wall'],['None'],0,466877.0,659900.0,3900.0,[],650000,3,0,1,0,0,0,0
90501,1415 W 222nd St,SINGLE_FAMILY,1947,836.219903,70.977892,1,1.0,1.0,[],['Wall'],['None'],0,79216.0,537600.0,2122.0,[],655000,1,0,1,0,0,0,1
90003,218 E 104th St,SINGLE_FAMILY,1923,513.567784,130.0642,4,2.0,1.0,['Laminate'],['Central'],['Central'],0,140604.0,668700.0,3900.0,[],650000,2,1,1,0,0,0,1
90068,2700 Cahuenga Blvd E APT 2304,CONDO,1975,55622.471956,83.426894,2,1.0,1.0,"['Other', 'Wood']",['Central'],['Central'],0,396291.0,668700.0,3087.0,"[('2003-11-07', 290000), ('2002-09-03', 217000), ('1998-11-03', 117500)]",650000,1,1,1,0,0,0,1
91311,21149 Lassen St UNIT 6,TOWNHOUSE,1983,9958.917774000001,138.239664,3,3.0,2.0,"['Carpet', 'Laminate', 'Tile']","['Central', 'Forced Air']",['Central'],1,550505.0,669100.0,3356.0,"[('2006-10-18', 427500)]",655000,2,1,1,1,0,1,1
91311,10030 Owensmouth Ave UNIT 78,TOWNHOUSE,1979,16334.341018,138.053858,3,3.0,3.0,"['Laminate', 'Tile', 'Wood']",['Central'],['Central'],0,563480.0,661700.0,3399.0,"[('2006-04-06', 429000)]",655000,2,1,1,0,0,1,1
91324,9301 Shirley Ave SUITE 24,TOWNHOUSE,2006,12007.842992,118.91584,3,3.0,3.0,[],['Central'],['Central'],1,696500.0,677600.0,3695.0,"[('2022-03-01', 3095), ('2006-09-01', 570000)]",654000,2,1,1,1,0,0,1
90037,1006 W Leighton Ave,TOWNHOUSE,2008,137.403537,137.403537,3,2.0,3.0,[],['Central'],['Central'],0,554540.0,662200.0,3635.0,"[('2019-04-30', 517500), ('2011-04-07', 320000)]",650000,2,1,1,0,0,0,1
91602,11511 Moorpark St #3,CONDO,1959,1694.6458507805323,92.995903,2,1.0,1.0,[],[],"['Central', 'Electric']",0,317337.6,659400.0,3258.0,[],650000,1,1,0,0,1,0,1
91367,21301 Erwin St UNIT 303,CONDO,2010,12506.82083,97.54814999999999,2,2.0,5.0,"['Carpet', 'Tile']",['Central'],['Central'],0,468678.0,650500.0,3200.0,"[('2017-11-07', 240500), ('2011-09-19', 323500)]",650000,2,1,1,0,0,0,0
90047,1707 W 70th St,APARTMENT,1925,489.59881,77.759811,2,1.0,1.6,['Tile'],[],[],0,423893.0,651800.0,4065.0,"[('2013-12-06', 349000), ('2013-08-29', 257732), ('2000-11-01', 190000), ('1999-11-30', 125500), ('1999-07-26', 135115), ('1999-02-04', 120000)]",650000,2,0,0,0,0,0,0
90043,2417 W 75th St,SINGLE_FAMILY,1925,622.810935252,138.982888,3,1.0,1.0,"['Wood', 'Carpet']",['Wall'],['Wall'],1,452595.0,,3900.0,"[('2023-08-25', 597089), ('2007-08-31', 550000)]",651500,2,1,1,1,0,0,1
91601,5730 Vineland Ave UNIT 108,CONDO,1990,1843.7553617998165,112.226824,3,3.0,2.0,[],['Central'],['Central'],1,515103.0,663800.0,3499.0,"[('2017-11-03', 471000), ('2006-04-12', 418000), ('2004-02-09', 295000), ('2002-07-22', 188000)]",655000,2,1,1,1,0,0,1
91324,9757 Reseda Blvd UNIT 70,TOWNHOUSE,1979,14533.893004000001,148.366091,3,3.0,2.0,[],['Central'],['Central'],0,611755.0,670400.0,3634.0,"[('2004-03-12', 370000)]",655000,2,1,1,0,0,0,1
