zipcode,streetAddress,homeType,yearBuilt,lotAreaValue,livingAreaValue,bedrooms,bathrooms,stories,flooring,heating,cooling,fireplaceFeatures,taxAssessedValue,zestimate,rentZestimate,sold-history,price,parkingCapacity,hasCooling,hasHeating,hasFireplace,hasPrivatePool,hasSpa,hasView,log_lotAreaValue,log_livingAreaValue
91326,20424 Paseo Azul,TOWNHOUSE,2009,2938.7115592286505,122.63196,2,3.0,2.0,[],['Central'],['Central'],0,458921.0,789400.0,3393.0,"[('2009-08-26', 370000)]",789000,2,1,1,0,0,0,1,3.4681569612400764,2.0886036695526595
90732,1615 Dalmatia Dr,TOWNHOUSE,1979,40563.70121,161.279608,4,3.0,2.0,[],['Central'],['Central'],0,434314.0,810000.0,4143.0,"[('2002-09-06', 250000)]",789000,2,1,1,0,0,0,1,4.608137575066486,2.207579459187283
91325,18125 Andrea Cir N UNIT 5,TOWNHOUSE,1979,9589.439456,191.473083,3,3.0,2.0,['Laminate'],['Central'],['Central'],1,634643.0,817200.0,4067.0,"[('2020-10-22', 610000), ('2017-09-26', 531000), ('2008-06-09', 470000), ('2006-04-11', 560000), ('1999-04-07', 207500)]",795000,2,1,1,1,0,0,1,3.98179322153135,2.2821077301260226
90062,1804 W 46th St,SINGLE_FAMILY,1911,468.602732,129.13517,4,2.0,1.0,[],[],['Central'],1,688500.0,816000.0,3999.0,"[('2023-08-15', 620000), ('2022-05-17', 675000)]",790000,2,1,0,1,0,0,1,2.6708048162478537,2.1110445386009045
91335,7836 Chastain Ave,SINGLE_FAMILY,1954,566.5596552,116.12875,4,2.0,1.0,[],['Central'],['Central'],0,115407.0,811700.0,3949.0,[],790000,2,1,1,0,0,0,0,2.753245645108785,2.064939751354866
91335,19222 Kittridge St,SINGLE_FAMILY,1951,526.016786,115.19972,3,1.0,1.0,[],['Other'],['Central'],0,336168.0,799800.0,3497.0,"[('2011-01-10', 273000), ('2010-02-09', 495000), ('2005-08-01', 555000), ('2004-06-07', 425000), ('2000-11-01', 160000), ('2000-01-10', 149739), ('1998-11-12', 135000), ('1997-08-15', 500), ('1995-11-17', 135000)]",790000,1,1,1,0,0,0,1,2.7209996033758936,2.0614514235090446
90044,751 W 111th St,SINGLE_FAMILY,1940,742.59783378,131.179036,3,2.0,1.0,['Mixed'],['Central'],['Central'],1,519479.0,790400.0,3768.0,"[('2018-03-30', 572054), ('2017-09-25', 559147)]",790000,2,1,1,1,0,0,1,2.870753678018655,2.1178644350625944
91306,6952 Cozycroft Ave,SINGLE_FAMILY,1954,704.855061,113.713272,3,2.0,1.0,[],"['None', 'Central']",['Wall'],0,78172.0,798200.0,3699.0,[],795000,2,1,1,0,0,0,1,2.8480998224108767,2.055811156156352
90064,2301 S Beverly Glen Blvd UNIT 203,CONDO,1963,1258.168774,114.828108,2,2.0,1.0,"['Wood', 'Stone']",['Central'],"['Air Conditioning', 'Ceiling Fan(s)', 'Central']",0,466329.0,806200.0,4314.0,"[('2003-02-07', 335000)]",790000,2,1,1,0,0,0,1,3.0997389023974087,2.0600482090996066
90023,735 Orme Ave,SINGLE_FAMILY,1922,502.2146657880001,123.746796,2,2.0,1.0,"['Laminate', 'Tile', 'Marble']",['None'],['None'],0,222235.0,640900.0,3200.0,[],795000,2,0,0,0,0,0,1,2.700889390929277,2.0925339631810917
90710,1406 260th St,CONDO,2005,4034.410981634527,186.363418,4,3.0,1.0,"['Laminate', 'Tile', 'Wood']",['Central'],['Central'],1,553166.0,818200.0,4334.0,"[('2015-07-14', 445000), ('2006-02-09', 602000)]",795000,2,1,1,1,0,0,1,3.605780137298803,2.270360667031209
91356,6021 Lindley Ave UNIT 11,TOWNHOUSE,1975,22277.9643,174.378931,3,3.0,2.0,"['Tile', 'Wood', 'Laminate']",['Central'],"['Air Conditioning', 'Central']",1,526518.0,805000.0,4300.0,"[('2016-12-22', 472000), ('2004-12-22', 434000), ('1999-08-31', 187000), ('1997-07-31', 162000)]",790000,2,1,1,1,0,1,1,4.347875503661987,2.241494010968156
91601,10918 Morrison St APT 10,TOWNHOUSE,2006,1235.983136822773,152.36092,3,4.0,3.0,['Carpet'],['Central'],['Central'],0,672588.0,799600.0,4876.0,"[('2017-09-14', 615000)]",790000,2,1,1,0,0,0,1,3.0920125454819423,2.1828735863945075
90011,933 E 40th Pl,SINGLE_FAMILY,1927,582.223101,182.461492,5,3.0,1.0,[],['Central'],['None'],0,273300.0,801300.0,4370.0,"[('1995-03-27', 165000)]",795000,2,0,1,0,0,0,1,2.765089433046781,2.2611712217977407
91405,6842 Cedros Ave,SINGLE_FAMILY,1944,752.71497048,89.651395,3,2.0,1.0,"['Stone', 'Wood']",['Wall'],['Wall'],0,186192.0,797900.0,3534.0,[],795000,2,1,1,0,0,0,1,2.876630553648463,1.9525570516906021
91304,22030 Lanark St,SINGLE_FAMILY,1979,16117.429322,157.470585,3,3.0,2.0,[],['Central'],['Central'],1,576842.0,790400.0,3800.0,"[('2018-08-10', 538000), ('2000-10-20', 192000)]",790000,2,1,1,1,0,0,1,4.207295774423227,2.197199440885911
91342,11940 Gager St,SINGLE_FAMILY,1959,692.406059,106.281032,3,2.0,1.0,[],['Central'],['Central'],0,265022.0,813900.0,3227.0,"[('2001-06-01', 183000)]",790000,2,1,1,0,1,0,1,2.84036085957706,2.026455762803815
90003,5939 S Flower St,SINGLE_FAMILY,1911,505.671029,145.300292,4,2.0,1.0,['Laminate'],['Central'],['Central'],1,56817.0,811700.0,3909.0,"[('2023-11-17', 350000)]",790000,0,1,1,1,0,0,1,2.7038680726638833,2.1622664870706387
90501,1503 W 207th St,SINGLE_FAMILY,2023,650.321,164.531213,4,3.0,3.0,['Vinyl'],"['Central', 'Forced Air']","['Central', 'Electric']",0,2194497.0,849800.0,3993.0,"[('2021-01-21', 1287500), ('2017-08-18', 575000), ('2016-10-14', 10000), ('2007-06-06', 450000)]",795000,2,1,1,0,0,0,1,2.8131277783610664,2.2162482995368844
91306,7327 Mason Ave,SINGLE_FAMILY,1955,680.421572,127.555819,4,2.0,1.0,"['Carpet', 'Laminate']",['Central'],"['Central', 'Wall']",0,71814.0,804600.0,3895.0,[],790000,2,1,1,0,0,0,1,2.8327780739764683,2.1057002755835645
91303,22302 Valerio St,SINGLE_FAMILY,1956,709.407308,107.860383,3,2.0,1.0,[],[],[],0,433201.0,799800.0,3699.0,"[('2008-10-01', 350000), ('2008-05-06', 360000), ('2006-03-02', 549000), ('2004-03-31', 355000)]",790000,2,1,0,1,0,0,0,2.850895658068439,2.0328619580853835
91606,6727 Alcove Ave,SINGLE_FAMILY,1947,557.656574904,86.957208,3,1.0,1.0,['Laminate'],['Wall'],['Wall'],0,144021.0,766200.0,3584.0,[],793000,2,1,1,0,0,0,1,2.746366827002154,1.9393055870849147
91340,12826 Bromont Ave,SINGLE_FAMILY,1958,574.790861,161.279608,4,3.0,1.0,['Wood'],[],['Central'],1,600431.0,828500.0,4200.0,"[('2018-12-21', 560000), ('1999-06-23', 147000), ('1997-09-09', 133000)]",800000,4,1,0,1,0,0,0,2.7595098543668106,2.207579459187283
91344,10936 Petit Ave,SINGLE_FAMILY,1953,696.7725,167.2254,3,2.0,1.0,"['Carpet', 'Wood']",['Central'],['Central'],1,797158.0,828800.0,4265.0,"[('2005-05-13', 595000)]",800000,2,1,1,1,0,0,1,2.8430910017385096,2.2233022434501155
90034,10021 Tabor St APT 306,CONDO,1989,3518.74477,123.096475,2,2.0,1.0,['Carpet'],['Central'],['Central'],0,389002.0,803800.0,3862.0,[],800000,2,1,1,0,0,0,1,3.546387766692948,2.090245616619636
91306,7306 Lubao Ave,SINGLE_FAMILY,1951,650.878418,110.926182,3,2.0,1.0,"['Laminate', 'Tile', 'Wood']",['Natural Gas'],['Central'],1,66150.0,807300.0,3497.0,[],800000,2,1,1,1,0,0,1,2.8134998713284833,2.0450340651401597
91042,9150 Tujunga Canyon Blvd,TOWNHOUSE,1984,4706.093494000001,112.41263,2,3.0,2.0,['Laminate'],"['Central', 'Forced Air']",['Central'],1,675000.0,825400.0,3300.0,"[('2022-10-31', 675000), ('1999-10-22', 194000)]",800000,2,1,1,1,0,0,1,3.6726605508733554,2.05081510866326
90068,3480 Barham Blvd APT 311,CONDO,1981,10049.162752,106.931353,2,2.0,1.0,['Wood'],['Central'],['Air Conditioning'],1,589708.0,799600.0,3488.0,"[('2018-09-12', 550000), ('2002-03-28', 242500)]",798000,2,1,1,1,0,0,1,4.002129879932311,2.0291050619766016
90247,16002 S Menlo Ave,SINGLE_FAMILY,1947,655.59045816,139.726112,4,2.0,1.0,"['Wood', 'Laminate', 'Tile']",['Central'],['Central'],0,708256.0,827600.0,3994.0,"[('2006-07-27', 550000)]",800000,4,1,1,0,0,0,1,2.816632623973178,2.145277574602433
91342,13137 Aztec St,SINGLE_FAMILY,1957,739.043365,145.207389,3,2.0,1.0,[],['Central'],['Central'],0,529868.0,795800.0,3800.0,"[('2013-07-08', 318000), ('1998-12-24', 135000)]",800000,0,1,1,0,1,0,1,2.86866992232941,2.1619887163659963
91331,10626 Tamarack Ave,SINGLE_FAMILY,1950,670.295145,110.368764,5,3.0,1.0,[],"['Electric', 'Fireplace(s)']",['None'],1,151925.0,821700.0,3353.0,[],800000,0,0,1,1,0,0,1,2.8262660737763228,2.0428461789919843
90025,11668 Rochester Ave,CONDO,1979,571.167644,157.9351,3,3.0,1.0,[],['Other'],[],0,416165.0,817400.0,4895.0,[],800000,0,0,1,0,0,0,0,2.7567635971745172,2.1984786597250836
90018,2255 W 24th St,SINGLE_FAMILY,1905,697.273061364,193.424046,4,2.0,1.0,"['Wood', 'Mixed']",['None'],['None'],1,43533.0,,4964.0,[],800000,0,0,0,1,0,0,1,2.8434028868785752,2.286510463521327
91406,6859 Encino Ave,SINGLE_FAMILY,1950,748.147859,98.848792,3,1.0,1.0,[],"['Fireplace(s)', 'Floor Furnace']",['Wall'],1,80531.0,824500.0,3496.0,[],800000,2,1,1,1,1,0,1,2.873987437439237,1.994971366305839
91311,10163 Brooke Ave,CONDO,1977,9564.348924,145.486098,4,3.0,1.0,"['Carpet', 'Tile']",['Central'],['Central'],1,530208.0,816400.0,3499.0,"[('2014-02-04', 450000), ('2002-02-01', 260000), ('1998-12-02', 200000), ('1998-08-26', 206500)]",800000,0,1,1,1,0,0,1,3.9806554115470023,2.162821496068734
91364,22120 Costanso St,SINGLE_FAMILY,1950,587.797281,99.034598,2,1.0,1.0,[],['Central'],['Central'],1,71190.0,865100.0,3532.0,[],800000,2,1,1,1,0,1,1,2.7692275728059585,1.9957869430373631
91335,6922 Enfield Ave,SINGLE_FAMILY,1950,605.814145596,116.314556,2,1.0,1.0,"['Wood', 'Tile']",['Central'],"['Air Conditioning', 'Central']",1,250040.0,804600.0,3290.0,[],798000,2,1,1,1,0,0,1,2.7823394097735994,2.0656340672212203
91401,6430 Longridge Ave,SINGLE_FAMILY,1951,640.937797,102.1933,3,2.0,1.0,[],['Wall'],[],0,234242.0,823300.0,3734.0,[],800000,1,0,1,0,0,0,0,2.8068158832934045,2.0094224235050344
90731,2139 S Meyler St,SINGLE_FAMILY,1923,418.342209,147.994479,4,2.0,1.0,"['Tile', 'Wood']",['Natural Gas'],['None'],0,743826.0,803700.0,4262.0,"[('2004-05-13', 531000)]",800000,2,0,1,0,0,0,1,2.6215316853097423,2.170245514147941
91331,14006 Remington St,SINGLE_FAMILY,1951,600.553234512,112.691339,3,2.0,1.0,['Wood'],['Central'],['Central'],0,419453.0,806000.0,3499.0,"[('2013-09-13', 356000), ('2010-09-01', 295000), ('2010-03-30', 209500), ('2005-08-18', 488000), ('2000-10-27', 172000)]",800000,2,1,1,0,0,0,1,2.778551510373555,2.0518905392133826
90006,1330 Menlo Ave,MULTI_FAMILY,1954,678.470609,197.697584,3,3.0,1.0,[],['Central'],['Wall'],0,975120.0,816800.0,4496.0,"[('2022-05-03', 956000), ('2010-05-10', 395000), ('2009-08-20', 344205), ('2004-04-22', 395000), ('2000-05-08', 173000)]",800000,3,1,1,0,0,0,0,2.8315310389882598,2.2960013619698203
90731,1150 W 13th St APT 306,CONDO,1981,2673.3802424242426,172.056356,3,3.0,1.0,"['Carpet', 'Laminate', 'Tile']","['Central', 'Forced Air']",['Central'],1,176065.0,810500.0,3999.0,"[('2001-05-07', 285000)]",800000,2,1,1,1,0,0,1,3.4270607340809343,2.2356707206927253
90004,325 N Normandie Ave,MULTI_FAMILY,1911,417.970597,244.706502,4,5.0,2.0,[],[],[],0,486976.0,818000.0,3556.0,"[('2023-07-31', 800000)]",799000,3,0,0,0,0,0,0,2.6211457315123763,2.3886455089725747
90732,1206 Stonewood Ct,TOWNHOUSE,1975,29324.356932,148.180285,4,3.0,2.0,"['Carpet', 'Vinyl']",['Central'],['Central'],0,115683.0,819700.0,4200.0,[],800000,2,1,1,0,0,0,1,4.467228497038339,2.1707904257400097
91340,12880 Bromont Ave,SINGLE_FAMILY,1961,781.128424,145.207389,3,2.0,1.0,"['Carpet', 'Tile']","['Central', 'Fireplace(s)', 'Solar']","['Central', 'Gas']",1,389763.0,828200.0,3800.0,"[('2003-04-28', 280000), ('1996-04-15', 140000)]",800000,2,1,1,1,0,0,1,2.8927224413669954,2.1619887163659963
90031,1124 Montecito Dr,SINGLE_FAMILY,1964,411.095775,99.499113,2,1.0,1.0,[],['Wall'],[],0,227166.0,906800.0,3991.0,"[('2002-06-24', 160000)]",800000,1,0,1,0,0,0,0,2.613943013380654,1.9978192091786653
90044,1100 W 68th St,SINGLE_FAMILY,1913,445.558700268,161.186705,4,4.0,1.0,"['Carpet', 'Wood', 'Wood', 'Other']",['Wall'],['Window Unit(s)'],1,456709.0,807600.0,4058.0,"[('2010-03-01', 253000), ('2009-08-28', 500542), ('2007-08-13', 450000), ('2005-10-25', 398000), ('2003-05-29', 215000), ('2002-10-01', 38800)]",800000,2,1,1,1,0,0,1,2.6489049284022985,2.2073292174737023
91311,9216 Notre Dame Ave,SINGLE_FAMILY,1990,395.209362,162.58025,3,3.0,2.0,"['Carpet', 'Laminate']","['Central', 'Propane']",['Central'],1,414252.0,810000.0,4198.0,"[('2012-12-14', 350000), ('2002-04-22', 270000), ('1996-07-03', 158000), ('1996-01-24', 175000)]",800000,2,1,1,1,0,0,1,2.59682722391352,2.211067787033104
90031,2621 Johnston St,SINGLE_FAMILY,1895,1093.461572,167.2254,3,1.0,1.0,['Other'],['None'],['None'],0,225016.0,806000.0,4407.0,[],800000,0,0,0,0,0,0,1,3.0388035250402283,2.2233022434501155
91307,23831 Vanowen St,SINGLE_FAMILY,1960,654.501635,177.258924,3,2.0,1.0,"['Laminate', 'Tile']",['Central'],['Central'],1,433062.0,,4500.0,"[('2002-06-13', 305000)]",800000,2,1,1,1,0,0,1,2.8159107357921846,2.248608108714886
90033,460 S Mott St,MULTI_FAMILY,1909,586.21793,148.6448,4,3.0,1.0,[],[],[],0,51312.0,688700.0,3764.0,[],800000,2,0,0,0,0,0,0,2.768059097590944,2.1721497210027345
90065,3110 Isabel Dr,SINGLE_FAMILY,1927,505.949738,64.288876,2,1.0,2.0,[],[],['Wall'],1,76934.0,706200.0,3099.0,[],800000,0,1,0,1,0,0,1,2.7041073753507554,1.8081358328035675
90731,1061 W 24th St,MULTI_FAMILY,1930,464.515,169.640878,3,2.0,1.0,"['Carpet', 'Laminate', 'Wood']",['Wall'],['None'],0,60972.0,751000.0,3659.0,[],800000,2,0,1,0,0,0,1,2.6669997426828282,2.22953051154509
90744,1328 N Fries Ave,MULTI_FAMILY,1930,482.631085,230.956858,5,4.0,1.0,['Carpet'],[],['None'],0,76519.0,802900.0,2685.0,[],800000,4,0,0,0,0,0,0,2.683615290240006,2.3635308626524356
91304,7941 Fallbrook Ave,SINGLE_FAMILY,1957,780.571006,107.117159,2,2.0,1.0,['Carpet'],"['Natural Gas', 'Forced Air']",[],1,65914.0,815500.0,3339.0,[],800000,2,1,1,1,0,0,0,2.8924124155487827,2.0298590456415084
91311,10347 Hillview Ave,SINGLE_FAMILY,1954,633.970072,94.482351,2,2.0,1.0,[],[],['Central'],0,546820.0,810800.0,2981.0,"[('2018-10-18', 510000), ('2010-05-20', 270500), ('2005-10-28', 450000), ('2001-10-02', 197000)]",800000,1,1,0,0,0,0,1,2.802068756506276,1.9753506912695542
90025,2121 Beloit Ave APT 302,CONDO,1985,2298.61648,116.314556,2,2.0,1.0,"['Carpet', 'Mixed', 'Vinyl']",['Central'],['Central'],0,703373.0,814400.0,3994.0,"[('2005-10-18', 535500), ('2001-08-21', 331000)]",800000,2,1,1,0,0,0,1,3.3614665160652355,2.0656340672212203
91402,9148 Willis Ave,SINGLE_FAMILY,1997,1425.8771184573002,168.247333,3,2.0,1.0,"['Tile', 'Vinyl']",['Wall'],['Wall'],0,268957.0,803100.0,4158.0,"[('1996-09-17', 50000)]",800000,2,1,1,0,0,0,1,3.1540820997967582,2.225948188660868
90008,2017 W 39th St,MULTI_FAMILY,1924,326.368239,101.078464,2,2.0,1.0,[],[],[],1,550800.0,824400.0,3229.0,"[('2022-06-03', 540000)]",799900,4,1,1,1,0,0,0,2.513707888138835,2.0046586337089707
91306,20344 Mobile St,SINGLE_FAMILY,1956,697.051209,173.72861,4,3.0,1.0,"['Carpet', 'Tile']",['Central'],['Wall'],1,328764.0,,4893.0,[],807000,2,1,1,1,1,0,1,2.8432646847969747,2.2398713448833085
90032,3649 McKenzie Ave,SINGLE_FAMILY,1911,699.55959,110.55457,3,2.0,1.0,['Laminate'],['Central'],['Central'],0,87020.0,815900.0,3949.0,"[('2023-03-24', 490000)]",805000,0,1,1,0,0,0,1,2.84482471454751,2.0435766997393405
91356,18701 Hatteras St UNIT 7,TOWNHOUSE,1981,4292.099716,188.871799,2,3.0,2.0,"['Carpet', 'Wood']",['Central'],['Central'],1,568691.0,826700.0,4600.0,"[('2018-05-31', 520000), ('2002-11-08', 285000), ('2000-08-07', 246000), ('1999-12-29', 210000)]",810000,2,1,1,1,0,1,1,3.6326698031367606,2.276167116984848
90048,141 S Clark Dr APT 417,CONDO,1973,3742.536128,82.68367,2,2.0,1.0,['Wood'],['Central'],['Air Conditioning'],1,749087.0,819100.0,3413.0,"[('2020-08-12', 720000), ('2015-07-31', 610000), ('2014-09-08', 256000), ('2008-09-24', 525000)]",800000,2,1,1,1,0,0,1,3.5731660014306708,1.9174197449917225
91602,4401 Moorpark Way APT 203,CONDO,1984,2439.447208,134.337738,2,2.0,1.0,"['Carpet', 'Tile']",['Central'],"['Central', 'Air Conditioning']",1,652575.0,805700.0,3814.0,"[('2016-11-04', 585000), ('2009-12-15', 415000)]",802250,2,1,1,1,0,0,1,3.387291423996811,2.1281980313053217
90025,1845 Corinth Ave APT 102,CONDO,1973,1347.199694,100.521046,2,2.0,1.0,"['Bamboo', 'Marble', 'Tile']",['Forced Air'],['None'],1,533487.0,807200.0,3339.0,"[('2010-03-30', 430000), ('2001-09-06', 217000)]",807000,2,0,1,1,0,0,1,3.129431975510884,2.0022569991173604
91604,13012 Valleyheart Dr APT 7,TOWNHOUSE,1980,937.112561,119.937773,2,3.0,2.0,"['Carpet', 'Wood']","['Natural Gas', 'Central', 'Fireplace(s)']",['Central'],1,591668.0,818300.0,3994.0,"[('2018-08-31', 3950), ('2018-05-03', 5200), ('2016-03-01', 520000), ('2015-02-19', 420000), ('2001-06-04', 225000), ('1999-05-27', 153000), ('1997-12-24', 110000), ('1997-03-21', 110000)]",805000,2,1,1,1,0,0,0,2.971791759175056,2.07895598061323
91605,7527 Jolene Ct,CONDO,1979,28679.692134,140.655142,3,2.0,1.0,['Laminate'],['Central'],['Central'],1,282667.0,808600.0,3499.0,"[('1996-03-14', 145000)]",808000,2,1,1,1,0,0,1,4.457574485028448,2.1481556135108635
91306,19851 Bassett St,SINGLE_FAMILY,1955,557.325097,131.643551,3,2.0,1.0,[],['Central'],['None'],1,524289.0,832800.0,3999.0,"[('2014-12-31', 375000), ('2002-05-09', 262500)]",805000,0,1,1,1,0,0,1,2.7461086002842645,2.1193995885942702
91504,8007 Via Verona,TOWNHOUSE,1978,32495.071742,148.830606,3,3.0,3.0,"['Laminate', 'Wood']",['Central'],['Central'],1,313163.0,835700.0,4128.0,"[('2000-03-10', 212000)]",810000,2,1,1,1,0,1,1,4.511817500131228,2.1726922500950283
90037,1337 W 49th St,SINGLE_FAMILY,1911,519.32777,125.604856,3,2.0,1.0,['Wood'],['Central'],['Central'],1,464797.0,805500.0,3736.0,"[('2017-09-12', 425000)]",805000,0,1,1,1,0,0,1,2.715441546233233,2.0990064299524267
90027,2029 Hyperion Ave,SINGLE_FAMILY,1927,979.383426,103.679748,2,1.0,1.0,['Wood'],"['Wall', 'Gas']",[],0,986517.0,1189000.0,3800.0,"[('2009-01-29', 425000), ('2004-04-29', 530000), ('1996-07-26', 199000)]",802000,2,0,1,1,0,0,1,2.9909527502257482,2.0156939329483694
91306,19952 Archwood St,SINGLE_FAMILY,1952,664.349353,99.313307,3,1.0,1.0,"['Laminate', 'Wood']","['Central', 'Fireplace(s)']",['Central'],1,301623.0,804400.0,3481.0,[],801000,2,1,1,1,0,0,1,2.822396516387679,1.9970074435555876
91344,10726 Balboa Blvd,SINGLE_FAMILY,1952,780.663909,103.493942,3,2.0,1.0,[],['Central'],['Central'],0,65443.0,835600.0,3656.0,[],809000,2,1,1,0,0,0,1,2.8924641018900403,2.0149149291845196
90047,7037 Cimarron St,SINGLE_FAMILY,1927,436.086682,130.99323,3,2.0,1.0,[],[],['Central'],1,47535.0,815900.0,4229.0,"[('2023-09-21', 620000), ('2023-08-03', 475000)]",805000,2,1,0,1,0,0,1,2.639572823609383,2.1172488510021896
91504,9404 Via Monique,TOWNHOUSE,1978,11153.14616,148.830606,3,3.0,3.0,['Carpet'],['Central'],['Central'],1,384842.0,832300.0,4192.0,[],810000,2,1,1,1,0,1,1,4.047397393589805,2.1726922500950283
91356,18656 Hatteras St UNIT 103A,TOWNHOUSE,2001,1856.1114770431589,145.486098,3,3.0,3.0,['Wood'],['Central'],['Central'],1,734400.0,805100.0,3999.0,"[('2021-10-29', 720000), ('2020-07-27', 565000), ('2006-07-10', 542500), ('2004-01-28', 418000)]",802000,2,1,1,1,0,0,1,3.2686040561559135,2.162821496068734
91601,5749 Ensign Ave,SINGLE_FAMILY,1938,395.673877,83.241088,2,1.0,1.0,['Wood'],['Central'],['Central'],0,159146.0,816400.0,3565.0,"[('2023-01-18', 580000)]",810000,2,1,1,0,0,0,1,2.5973373784205585,1.9203377480089348
91325,10188 Rathburn Ave,SINGLE_FAMILY,1978,479.193674,156.169943,3,3.0,2.0,[],['Central'],['Central'],1,320116.0,801200.0,4072.0,[],801000,2,1,1,1,0,0,1,2.6805110761487283,2.1935974517862804
90026,850 Lucile Ave APT 11,CONDO,1984,1379.9792599999996,114.363593,2,2.0,1.0,['Mixed'],['Central'],['Air Conditioning'],0,553772.0,800200.0,3499.0,"[('2014-04-22', 470000), ('2003-10-29', 309000)]",800000,2,1,1,0,0,0,1,3.1398725593467143,2.058287791278126
91335,18221 Strathern St,SINGLE_FAMILY,1953,717.489869,137.49644,3,2.0,1.0,"['Tile', 'Wood']",['Central'],['None'],0,75349.0,807800.0,3989.0,[],804000,2,0,1,0,0,0,1,2.855815773185181,2.138291453741767
91316,5216 Lindley Ave UNIT 3,TOWNHOUSE,1966,14884.35108,164.252504,3,3.0,3.0,"['Laminate', 'Tile']",['Central'],['Central'],1,686495.0,825000.0,3999.0,"[('2021-12-13', 18000), ('2020-09-30', 665000), ('2015-04-30', 460000)]",810000,2,1,1,1,0,1,1,4.172729905256276,2.215511999023864
91401,13360 Burbank Blvd APT 22,TOWNHOUSE,2006,2518.789447199266,128.20614,2,3.0,1.0,"['Bamboo', 'Carpet']",['Other'],['Central'],1,649622.0,810000.0,3495.0,"[('2017-11-08', 585000), ('2009-01-16', 435000)]",800000,2,1,1,1,0,0,1,3.4011918650998014,2.107908824748046
91331,12843 Kelowna St,SINGLE_FAMILY,1910,695.84347,194.16727,5,3.0,1.0,['Laminate'],['None'],['Wall'],0,249082.0,832300.0,4595.0,"[('2001-04-20', 139500), ('1998-07-16', 1000)]",810000,6,1,0,0,0,0,1,2.842511556046276,2.2881760244578637
91403,15165 Magnolia Blvd UNIT F,TOWNHOUSE,1976,15253.829398,154.776398,3,3.0,3.0,"['Carpet', 'Vinyl', 'Wood']","['Central', 'Fireplace(s)']",['Central'],1,324960.0,834500.0,3962.0,[],810000,2,1,1,1,0,1,1,4.18337888484006,2.1897047354175783
90024,1657 Veteran Ave APT 202,CONDO,1988,730.8619552079999,116.221653,2,2.0,1.0,"['Wood', 'Tile']",['Central'],['Central'],1,891397.0,813500.0,3994.0,"[('2020-02-18', 848000), ('2001-09-11', 320000)]",810000,2,1,1,1,0,0,1,2.863835355408034,2.0652870480402297
90043,5860 S Verdun Ave,SINGLE_FAMILY,1931,497.03105,127.462916,2,1.0,1.0,[],[],['None'],0,51070.0,,3750.0,[],810000,1,0,0,0,0,0,1,2.696383520368038,2.1053838497175423
90068,6720 Hillpark Dr APT 201,CONDO,1966,47339.763594,89.558492,1,1.0,1.0,['Wood'],['Central'],['Central'],0,545724.0,830600.0,3250.0,"[('2018-02-02', 499000), ('2015-08-25', 415000), ('2002-10-28', 275000), ('1999-03-05', 152000), ('1994-07-15', 116000)]",809000,1,1,1,0,0,0,1,4.675226084812379,1.9521067722496404
91040,8421 Fenwick St,SINGLE_FAMILY,1948,754.558166,115.19972,3,2.0,1.0,"['Carpet', 'Laminate']",['Forced Air'],"['Central', 'Wall']",0,199892.0,828700.0,3764.0,[],805000,2,1,1,0,0,0,1,2.877692723500828,2.0614514235090446
91331,12501 Pinney St,SINGLE_FAMILY,1960,754.37236,144.835777,3,2.0,1.0,['Laminate'],['Central'],['Central'],1,60260.0,836100.0,3800.0,"[('2023-08-09', 500000)]",810000,1,1,1,1,0,0,1,2.877585767587985,2.1608758535356514
91042,10224 Fernglen Ave,MULTI_FAMILY,1949,447.420848,96.712023,1,3.0,1.0,[],[],[],0,381822.0,809100.0,3249.0,"[('2004-07-20', 285000), ('2003-06-24', 223000), ('2002-06-25', 148500)]",805000,6,0,0,0,0,0,0,2.6507162165965776,1.9854804678573459
91601,11323 Huston St UNIT 1,TOWNHOUSE,2008,1104.3394127640036,148.6448,3,3.0,3.0,"['Carpet', 'Laminate', 'Tile']","['Central', 'Forced Air', 'Natural Gas']","['Central', 'Electric']",1,569354.0,821700.0,4252.0,"[('2020-01-01', 3400), ('2009-03-13', 460000)]",800000,3,1,1,1,0,0,1,3.043102571976598,2.1721497210027345
91605,7057 Mary Ellen Ave,SINGLE_FAMILY,1954,599.688865,129.413879,3,2.0,1.0,"['Carpet', 'Tile', 'Wood']",['Central'],['Central'],1,108747.0,,3814.0,"[('2018-10-05', 600000)]",810000,4,1,1,1,0,0,1,2.7779259849492486,2.1119808547707732
